brand,model,size,storage,color,rating,reviews_count,delivery_time,price,webpage,source,camera_MP,date
xiaomi,redmi note 13 4g,6.67,256 GB,ice blue,0.0,0,6.0,222.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-4g-2220890.html,mediamarkt,108.0,2024-04-15
xiaomi,redmi note 13 5g,6.67,256 GB,ocean teal,4.8,4,7.0,267.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-5g-2220892.html,mediamarkt,108.0,2024-04-15
nokia,x30 5g,6.43,128 GB,ice white,3.5,2,7.0,408.95,https://www.mediamarkt.ch/de/product/_nokia-x30-5g-2161084.html,mediamarkt,50.0,2024-04-15
xiaomi,13 lite,6.55,128 GB,lite blue,0.0,0,,446.95,https://www.mediamarkt.ch/de/product/_xiaomi-13-lite-2176850.html,mediamarkt,50.0,2024-04-15
motorola,edge 30 ultra,6.67,256 GB,interstellar black,1.0,1,7.0,869.0,https://www.mediamarkt.ch/de/product/_motorola-edge-30-ultra-2161930.html,mediamarkt,200.0,2024-04-15
motorola,edge 30 fusion,6.55,128 GB,quartz black,0.0,0,7.0,619.0,https://www.mediamarkt.ch/de/product/_motorola-edge-30-fusion-2161928.html,mediamarkt,50.0,2024-04-15
peaq,psp 400,4.95,32 GB,black,4.0,25,,139.7,https://www.mediamarkt.ch/de/product/_peaq-psp-400-2059893.html,mediamarkt,13.0,2024-04-15
xiaomi,redmi note 13 pro 5g,6.67,256 GB,ocean teal,4.7,6,,356.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220898.html,mediamarkt,200.0,2024-04-15
motorola,edge 30,6.5,128 GB,meteor grey,0.0,0,7.0,509.0,https://www.mediamarkt.ch/de/product/_motorola-edge-30-2161926.html,mediamarkt,50.0,2024-04-15
xiaomi,13,6.36,256 GB,white,5.0,2,,893.0,https://www.mediamarkt.ch/de/product/_xiaomi-13-2176848.html,mediamarkt,50.0,2024-04-15
motorola,razr 40,6.9,256 GB,vanilla cream,0.0,0,7.0,736.0,https://www.mediamarkt.ch/de/product/_motorola-razr-40-2189430.html,mediamarkt,64.0,2024-04-15
nokia,g60 5g,6.58,128 GB,gray,5.0,1,4.0,239.7,https://www.mediamarkt.ch/de/product/_nokia-g60-5g-2161081.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi note 13 pro 5g,6.67,256 GB,aurora purple,0.0,0,2.0,339.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220899.html,mediamarkt,200.0,2024-04-15
apple,iphone 11 (2020),6.1,64 GB,white,4.8,24,2.0,399.0,https://www.mediamarkt.ch/de/product/_apple-iphone-11-2020-2028719.html,mediamarkt,12.0,2024-04-15
motorola,moto e22i,6.5,32 GB,graphite grey,0.0,0,7.0,149.95,https://www.mediamarkt.ch/de/product/_motorola-moto-e22i-2161924.html,mediamarkt,16.0,2024-04-15
xiaomi,redmi note 13 pro 4g,6.67,256 GB,lavender purple,0.0,0,7.0,312.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-4g-2220896.html,mediamarkt,200.0,2024-04-15
crosscall,core,6.08,64 GB,black,0.0,0,7.0,724.0,https://www.mediamarkt.ch/de/product/_crosscall-core-z5-2162748.html,mediamarkt,48.0,2024-04-15
motorola,razr 40 ultra,6.9,256 GB,viva magenta,5.0,1,2.0,1075.0,https://www.mediamarkt.ch/de/product/_motorola-razr-40-ultra-2189432.html,mediamarkt,12.0,2024-04-15
nothing,phone (2),6.7,512 GB,gray,0.0,0,,649.0,https://www.mediamarkt.ch/de/product/_nothing-phone-2-2189934.html,mediamarkt,50.0,2024-04-15
motorola,razr 40,6.9,256 GB,sage green,0.0,0,7.0,736.0,https://www.mediamarkt.ch/de/product/_motorola-razr-40-2189431.html,mediamarkt,64.0,2024-04-15
motorola,razr 40 ultra,6.9,256 GB,infinite black,5.0,1,7.0,1004.0,https://www.mediamarkt.ch/de/product/_motorola-razr-40-ultra-2189435.html,mediamarkt,12.0,2024-04-15
motorola,razr 40 ultra,6.9,256 GB,glacier blue,5.0,2,7.0,790.0,https://www.mediamarkt.ch/de/product/_motorola-razr-40-ultra-2189433.html,mediamarkt,12.0,2024-04-15
crosscall,action,5.45,64 GB,black,0.0,0,7.0,563.0,https://www.mediamarkt.ch/de/product/_crosscall-action-x5-2111324.html,mediamarkt,48.0,2024-04-15
motorola,razr 40,6.9,256 GB,summer lilac,0.0,0,7.0,698.0,https://www.mediamarkt.ch/de/product/_motorola-razr-40-2189429.html,mediamarkt,64.0,2024-04-15
samsung,galaxy s23+,6.6,512 GB,lavender,4.6,154,2.0,849.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167377.html,mediamarkt,50.0,2024-04-15
motorola,edge 40 neo,6.55,256 GB,caneel bay,0.0,0,,371.95,https://www.mediamarkt.ch/de/product/_motorola-edge-40-neo-2216176.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23+,6.6,512 GB,green,0.0,0,,849.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167376.html,mediamarkt,,2024-04-15
xiaomi,redmi 12,6.79,256 GB,polar silver,0.0,0,,204.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12-2203270.html,mediamarkt,50.0,2024-04-15
samsung,galaxy s23+,6.6,512 GB,cream,0.0,0,,849.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167375.html,mediamarkt,,2024-04-15
samsung,galaxy s24+,6.7,256 GB,amber yellow,4.5,210,,949.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220722.html,mediamarkt,50.0,2024-04-15
motorola,edge 40 neo,6.55,256 GB,black beauty,5.0,18,7.0,371.95,https://www.mediamarkt.ch/de/product/_motorola-edge-40-neo-2216174.html,mediamarkt,50.0,2024-04-15
motorola,edge 40 neo,6.55,256 GB,soothing sea,4.7,7,7.0,371.95,https://www.mediamarkt.ch/de/product/_motorola-edge-40-neo-2216175.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi 12,6.79,128 GB,polar silver,4.9,7,,178.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12-2203273.html,mediamarkt,50.0,2024-04-15
xiaomi,redmi 12,6.79,128 GB,sky blue,4.3,16,7.0,178.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12-2203275.html,mediamarkt,50.0,2024-04-15
apple,iphone 13,6.1,512 GB,green,0.0,0,,835.0,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2118879.html,mediamarkt,12.0,2024-04-15
apple,iphone 15 pro max,6.7,1 TB,blue titanium,5.0,1,,1565.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203441.html,mediamarkt,48.0,2024-04-15
oppo,reno8 lite 5g,6.43,128 GB,rainbow spectrum,5.0,2,,179.7,https://www.mediamarkt.ch/de/product/_oppo-reno8-lite-5g-2131454.html,mediamarkt,64.0,2024-04-15
apple,iphone 15 plus,6.7,512 GB,blue,0.0,0,2.0,1136.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203401.html,mediamarkt,48.0,2024-04-15
apple,iphone 15 plus,6.7,512 GB,green,0.0,0,2.0,1149.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203402.html,mediamarkt,48.0,2024-04-15
apple,iphone 12,6.1,64 GB,green,4.8,4,2.0,479.95,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028652.html,mediamarkt,12.0,2024-04-15
xiaomi,redmi note 11 pro 4g,6.67,128 GB,graphite grey,4.5,8,,339.7,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-11-pro-4g-2122548.html,mediamarkt,108.0,2024-04-15
xiaomi,black shark 2 pro,6.39,128 GB,iceberg grey,0.0,0,7.0,598.0,https://www.mediamarkt.ch/de/product/_xiaomi-black-shark-2-pro-1971824.html,mediamarkt,48.0,2024-04-15
apple,iphone se,4.7,128 GB,red,5.0,1,,430.95,https://www.mediamarkt.ch/de/product/_apple-iphone-se-2118904.html,mediamarkt,12.0,2024-04-15
apple,iphone 15,6.1,512 GB,green,0.0,0,2.0,1029.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203387.html,mediamarkt,48.0,2024-04-15
apple,iphone 15 pro,6.1,512 GB,natural titanium,5.0,1,,1264.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203415.html,mediamarkt,48.0,2024-04-15
apple,iphone 14,6.1,128 GB,red,4.8,16,2.0,619.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151028.html,mediamarkt,12.0,2024-04-15
apple,iphone 15 plus,6.7,128 GB,yellow,0.0,0,4.0,829.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203390.html,mediamarkt,48.0,2024-04-15
samsung,galaxy s21 fe 5g,6.4,128 GB,olive,3.7,6,,707.0,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s21-fe-5g-2105601.html,mediamarkt,12.0,2024-04-15
xiaomi,redmi note 12 pro 4g,6.67,256 GB,glacier blue,4.5,6,7.0,383.95,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-4g-2195958.html,mediamarkt,108.0,2024-04-15
xiaomi,poco m5s,6.43,64 GB,blue,0.0,0,7.0,177.95,https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152694.html,mediamarkt,64.0,2024-04-15
xiaomi,poco m5s,6.43,64 GB,white,0.0,0,7.0,206.95,https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152695.html,mediamarkt,64.0,2024-04-15
xiaomi,redmi 10,6.5,128 GB,carbon grey,3.4,10,2.0,149.7,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-10-2141006.html,mediamarkt,50.0,2024-04-15
xiaomi,13 pro,6.73,256 GB,ceramic black,5.0,2,,1161.0,https://www.mediamarkt.ch/de/product/_xiaomi-13-pro-2175507.html,mediamarkt,50.0,2024-04-15
fairphone,4 5g,6.3,256 GB,gray,0.0,0,2.0,516.0,https://www.mediamarkt.ch/de/product/_fairphone-4-5g-2093553.html,mediamarkt,48.0,2024-04-15
xiaomi,13,6.36,256 GB,black,4.2,6,,893.0,https://www.mediamarkt.ch/de/product/_xiaomi-13-2175508.html,mediamarkt,50.0,2024-04-15
apple,iphone 14 pro,6.1,128 GB,space black,4.6,36,4.0,937.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-pro-2151055.html,mediamarkt,48.0,2024-04-15
apple,iphone 15 plus,6.7,512 GB,pink,0.0,0,,1159.0,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203399.html,mediamarkt,48.0,2024-04-15
xiaomi,redmi note 12 pro 5g,6.67,128 GB,midnight black,4.6,14,,239.7,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-5g-2176856.html,mediamarkt,50.0,2024-04-15
apple,iphone 12,6.1,64 GB,white,4.4,11,2.0,479.95,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028626.html,mediamarkt,12.0,2024-04-15
apple,iphone 14 plus,6.7,256 GB,blue,5.0,2,,829.0,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151049.html,mediamarkt,12.0,2024-04-15
xiaomi,redmi note 12 4g,6.67,128 GB,onyx gray,3.8,35,4.0,159.7,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-4g-2176859.html,mediamarkt,50.0,2024-04-15
